Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
MSM,"Msc Industrial Direct Company",79.05,1.05,+1.35%,79.11,77.68,309700,2022-07-25
MTDR,"Matador Resources Company",51.35,3.59,+7.52%,51.67,48.49,1276700,2022-07-25
MTG,"Mgic Investment Corp",13.92,0.35,+2.58%,13.94,13.61,1820000,2022-07-25
MTX,"Minerals Technologies Inc",64.7,0.83,+1.30%,65.17,63.53,146200,2022-07-25
MTZ,"Mastec Inc",68.36,-4.16,-5.74%,69.12,62.64,4219600,2022-07-25
MUR,"Murphy Oil Corp",32.15,2.09,+6.95%,32.16,30.21,1106700,2022-07-25
MUSA,"Murphy USA Inc",270.88,2.31,+0.86%,272.86,266.56,287200,2022-07-25
NARI,"Inari Medical Inc",71.85,-2.31,-3.11%,76.38,71.74,491900,2022-07-25
NATI,"Natl Instruments Cor",34.32,-0.11,-0.32%,34.48,33.82,530500,2022-07-25
NAVI,"Navient Cp",15.7,-0.01,-0.06%,15.84,15.5,1015000,2022-07-25
NBIX,"Neurocrine Bioscienc",95.25,-0.04,-0.04%,96.02,94.05,441100,2022-07-25
NCR,"NCR Corp",31.08,-0.62,-1.96%,31.78,30.88,2513100,2022-07-25
NEOG,"Neogen Cp",21.52,-0.49,-2.23%,22.13,21.48,1305800,2022-07-25
NEU,"Newmarket Corp",309.25,3.42,+1.12%,310.05,305.26,31900,2022-07-25
NFG,"National Fuel Gas Company",68.23,2.33,+3.54%,68.55,66.6,588000,2022-07-25
NGVT,"Ingevity Corp",64.49,1.25,+1.98%,64.52,63.21,120600,2022-07-25
NJR,"Newjersey Resources Corp",44.34,1.15,+2.66%,44.39,43.2,390800,2022-07-25
NNN,"National Retail Properties",46.42,0.44,+0.96%,46.5,45.82,810300,2022-07-25
NOV,"Nov Inc",15.47,0.69,+4.67%,15.48,14.83,2211100,2022-07-25
NSA,"National Storage Affiliates Tru",52,0.33,+0.64%,52.17,51.5,432500,2022-07-25
NSP,"Insperity Inc",103.83,-0.06,-0.06%,104.79,103.26,80400,2022-07-25
NUS,"Nu Skin Enterprises",42.6,-0.1,-0.23%,42.71,42.07,489600,2022-07-25
NUVA,"Nuvasive Inc",51.45,0.68,+1.34%,51.8,50.81,351300,2022-07-25
NVST,"Envista Holdings Corp",39.12,-0.16,-0.41%,39.67,38.85,1215400,2022-07-25
NVT,"Nvent Electric Plc",32.81,0.04,+0.12%,32.94,32.56,358300,2022-07-25
NWE,"Northwestern Corp",55.37,0.87,+1.60%,55.73,54.65,487600,2022-07-25
NYCB,"New York Community Bancorp",9.53,0.11,+1.17%,9.63,9.44,4558700,2022-07-25
NYT,"New York Times Company",30.78,-0.23,-0.74%,31.23,30.55,989600,2022-07-25
OC,"Owens Corning Inc",83.62,-0.42,-0.50%,84.64,82.96,987900,2022-07-25
OFC,"Corporate Office Properties",27.07,0.61,+2.31%,27.14,26.42,682600,2022-07-25
OGE,"Oge Energy Corp",38.94,0.38,+0.99%,39.14,38.12,693400,2022-07-25
OGS,"One Gas Inc",81.67,1.37,+1.71%,81.75,80.22,149400,2022-07-25
OHI,"Omega Healthcare Investors",30.98,0.3,+0.98%,31.08,30.7,1959600,2022-07-25
OLED,"Universal Display",112.86,-0.99,-0.87%,113.36,111.1,316000,2022-07-25
OLLI,"Ollies Bargain CS",63.59,-1.99,-3.03%,65.54,61.11,1955900,2022-07-25
OLN,"Olin Corp",49.05,1.14,+2.38%,49.15,47.84,1202300,2022-07-25
ONB,"Old National Bncp",16.22,0.34,+2.14%,16.23,15.91,1911500,2022-07-25
OPCH,"Option Care Health Inc",32.34,0.06,+0.19%,32.68,31.83,736200,2022-07-25
ORI,"Old Republic International Corp",22.71,0.28,+1.25%,22.96,22.5,1381300,2022-07-25
OSK,"Oshkosh Truck Corp",87.23,1.7,+1.99%,87.29,85.02,361300,2022-07-25
OZK,"Bank Ozk",39.22,0.46,+1.19%,39.36,38.86,766700,2022-07-25
PACW,"Pacwest Bancorp",27.16,0.31,+1.15%,27.45,26.92,2138400,2022-07-25
PB,"Prosperity Bancshares",72.23,1.78,+2.53%,72.27,70.63,578200,2022-07-25
PCH,"Potlatch Cp",46.64,-0.16,-0.34%,47.18,46.47,375500,2022-07-25
PCTY,"Paylocity Holdings Corp",191.8,-3.72,-1.90%,195.21,189.72,166300,2022-07-25
PDCE,"Pdc Energy Inc",61.97,3.18,+5.41%,62.22,59.14,751400,2022-07-25
PDCO,"Patterson Companies",30.33,-0.33,-1.08%,30.83,30.29,621900,2022-07-25
PEB,"Pebblebrook Hotel Trust",18.98,0.44,+2.37%,19.05,18.51,1246200,2022-07-25
PEN,"Penumbra Inc",129.38,-1.96,-1.49%,132.57,128.62,373000,2022-07-25
PFGC,"Performance Food Group Company",51.23,0.4,+0.79%,51.35,49.96,706500,2022-07-25
PGNY,"Progyny Inc",31.49,-0.33,-1.04%,32.19,31.21,552600,2022-07-25
PII,"Polaris Industries Inc",113,-1.08,-0.95%,114.74,111.68,894400,2022-07-25
PK,"Park Hotels & Resorts Inc",14.85,0.2,+1.37%,15.02,14.52,3282600,2022-07-25
PNFP,"Pinnacle Finl Ptnrs",77.8,0.93,+1.21%,77.98,76.58,472600,2022-07-25
PNM,"PNM Resources Inc",47.48,0.5,+1.06%,47.48,46.63,298300,2022-07-25
POR,"Portland General Electric Company",50.51,0.3,+0.60%,50.62,49.87,1059800,2022-07-25
POST,"Post Holdings Inc",84.83,0.16,+0.19%,85.67,84.36,294200,2022-07-25
POWI,"Power Integratn",79.49,-0.07,-0.09%,79.57,77.85,259500,2022-07-25
PPC,"Pilgrim's Pride",32.37,0.69,+2.18%,32.5,31.64,605700,2022-07-25
PRGO,"Perrigo Company",41.23,0.34,+0.83%,41.57,40.83,922300,2022-07-25
PRI,"Primerica Inc",124.08,1.32,+1.08%,124.83,123.5,98800,2022-07-25
PZZA,"Papa John's Intl",84.62,-1.59,-1.84%,87.22,83.85,365000,2022-07-25
QDEL,"Quidelortho Corp",102.36,-0.9,-0.87%,104.19,101.97,493200,2022-07-25
QLYS,"Qualys Inc",129.89,-0.01,-0.01%,130.65,128.2,217700,2022-07-25
R,"Ryder System",74.64,0.03,+0.04%,74.93,73.8,313700,2022-07-25
RCM,"R1 Rcm Inc",23.72,-0.46,-1.90%,24.44,23.56,711200,2022-07-25
REXR,"Rexford Industrial Realty Inc",62.41,-0.06,-0.10%,63.06,61.58,755500,2022-07-25
RGA,"Reinsurance Group of America Inc",116.93,2.07,+1.80%,117.46,114.86,213400,2022-07-25
RGEN,"Repligen Cp",197.07,-4.67,-2.31%,204.4,194.38,547800,2022-07-25
RGLD,"Royal Gold Inc",100.5,-1.81,-1.77%,102.69,99.57,471600,2022-07-25
RH,"Rh Common Stock",262.75,-6.47,-2.40%,267.68,258.24,418700,2022-07-25
RLI,"Rli Corp",113.37,1.17,+1.04%,116.02,112.63,148800,2022-07-25
RNR,"Renaissancere Holdings Ltd",139.82,0.32,+0.23%,141.42,138.57,479400,2022-07-25
RPM,"RPM International Inc",85.54,-0.57,-0.66%,86.51,82.87,1000200,2022-07-25
RRC,"Range Resources Corp",31.83,2.11,+7.10%,31.88,29.57,4794400,2022-07-25
RRX,"Regal Rexnord Corp",124.81,0.57,+0.46%,125.38,123.42,346700,2022-07-25
RS,"Reliance Steel & Aluminum Company",185.2,4.47,+2.47%,185.8,181.93,271900,2022-07-25
RUN,"Sunrun Inc",23.53,-0.31,-1.30%,23.91,22.75,4165900,2022-07-25
RYN,"Rayonier Inc REIT",36.62,0.06,+0.16%,36.83,36.18,632500,2022-07-25
SABR,"Sabre Corp",6.13,-0.01,-0.16%,6.18,6.01,3056300,2022-07-25
SAFM,"Sanderson Farms IN",204,-5.25,-2.51%,209.96,203.85,791000,2022-07-22
SAIA,"Saia Inc",211.35,1.32,+0.63%,211.81,203,527600,2022-07-25
SAIC,"Science Applications International",94.94,1.28,+1.37%,95.32,93.57,368400,2022-07-25
SAIL,"Sailpoint Technologies Holdings Inc",63.55,-0.2,-0.31%,63.72,63.49,434600,2022-07-25
SAM,"Boston Beer Company",376.51,19.52,+5.47%,377.16,355.38,515200,2022-07-25
SBRA,"Sabra REIT",15.2,0.46,+3.12%,15.23,14.74,3048600,2022-07-25
SCI,"Service Corp International",72.67,0.73,+1.01%,72.69,71.55,781800,2022-07-25
SEIC,"Sei Investments Company",54.24,-0.15,-0.28%,54.94,53.83,569200,2022-07-25
SF,"Stifel Financial Corp",60.75,0.23,+0.38%,61.56,60.23,589200,2022-07-25
SFM,"Sprouts Farmers Market",27.3,-0.31,-1.12%,27.75,27.14,1214100,2022-07-25
SHC,"Sotera Health Company",18.96,0.1,+0.53%,19.23,18.62,681300,2022-07-25
SIGI,"Selective Ins Group",82.63,1.49,+1.84%,83.08,81.35,221400,2022-07-25
SITM,"Sitime Corp",173.96,-1.39,-0.79%,174.4,168.79,149900,2022-07-25
SIX,"Six Flags Entertainment Corp",23.42,0.29,+1.25%,23.54,22.44,19628500,2022-07-25
SKX,"Skechers U.S.A.",37.91,-0.37,-0.97%,38.37,37.19,1987900,2022-07-25
SLAB,"Silicon Labs Inc",139.08,-1.26,-0.90%,139.66,137.03,223800,2022-07-25
SLG,"SL Green Realty Corp",48.87,0.53,+1.10%,49.57,48.38,1092700,2022-07-25
SLGN,"Silgan Holdings",41.35,-0.06,-0.14%,42,41.01,511100,2022-07-25
SLM,"SLM Corp",16.66,-0.15,-0.89%,16.93,16.59,2295100,2022-07-25
SMG,"Scotts Miracle-Gro Company",83.18,-1.02,-1.21%,84.75,82.62,394800,2022-07-25
SMTC,"Semtech Corp",57.66,-0.61,-1.05%,58.63,57,382100,2022-07-25
SNV,"Synovus Financial Corp",40.5,1.32,+3.37%,40.59,39.17,1545200,2022-07-25
SNX,"Synnex Corp",96.63,0.49,+0.51%,97.04,95.95,207800,2022-07-25
SON,"Sonoco Products Company",62.02,0.22,+0.36%,62.7,61.54,529500,2022-07-25
SPWR,"Sunpower Corp",16.6,0.16,+0.97%,16.66,15.87,1366500,2022-07-25
SR,"Spire Inc",71.38,1.29,+1.84%,71.47,69.78,280300,2022-07-25
SRC,"Spirit Realty Capital Inc",42.83,0.02,+0.05%,43.04,42.38,912900,2022-07-25
SRCL,"Stericycle Inc",44.92,0.04,+0.09%,45.57,44.65,218800,2022-07-25
SSD,"Simpson Manufacturing Company",106.98,-1.54,-1.42%,108.82,105.59,190200,2022-07-25
STAA,"Staar Surgical Company",76.39,0.44,+0.58%,76.78,74.4,150100,2022-07-25
STLD,"Steel Dynamics Inc",70,3.4,+5.11%,70.17,67.41,1962300,2022-07-25
STOR,"Store Capital Corp",27.94,0.38,+1.38%,27.98,27.57,2006900,2022-07-25
SWAV,"Shockwave Medical Inc",208.16,0.86,+0.41%,208.41,202.09,310600,2022-07-25
SWX,"Southwest Gas Corp",84.87,-0.25,-0.29%,85.59,84.42,471600,2022-07-25
