Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
TGNA,"Tegna Inc",21.43,-0.19,-0.88%,21.7,21.41,742600,2022-08-26
THC,"Tenet Healthcare Corp",60.07,-3.23,-5.10%,63.36,60.01,876600,2022-08-26
THG,"The Hanover Insurance Group",133.5,-0.27000000000001,-0.20%,134.37,133.32,143100,2022-08-26
THO,"Thor Industries",84.97,-4.14,-4.65%,89.86,84.64,503600,2022-08-26
TKR,"Timken Company",64.81,-2,-2.99%,67.6682,64.63,376000,2022-08-26
TMHC,"Taylor Morrison Home Corp",26.18,-1.32,-4.80%,27.6,26.14,1056200,2022-08-26
TNDM,"Tandem Diabetes Care",46.68,-1.89,-3.89%,48.28,45.92,940600,2022-08-26
TNL,"Travel + Leisure Co.",43.58,-2.65,-5.73%,46.32,43.58,563000,2022-08-26
TOL,"Toll Brothers Inc",46.12,-1.93,-4.02%,48.25,45.86,2660400,2022-08-26
TPX,"Tempur-Pedic International Inc",25.89,-1.21,-4.46%,27.29,25.78,1694100,2022-08-26
TREX,"Trex Company",47.74,-2.59,-5.15%,50.73,47.37,1183800,2022-08-26
TRGP,"Targa Resources",70.21,-1.99,-2.76%,72.39,70.2,854600,2022-08-26
TRIP,"Tripadvisor Inc",25.04,-0.57,-2.23%,25.95,24.92,1371000,2022-08-26
TTC,"Toro Company",84.46,-3.17,-3.62%,87.87,84.46,180900,2022-08-26
TTEK,"Tetra Tech Inc",140.05,-4.12,-2.86%,144.3,140.05,134000,2022-08-26
TXRH,"Texas Roadhouse Inc",90.32,-2.37,-2.56%,93.21,90.16,521200,2022-08-26
UA,"Under Armour Inc Cl C",7.8,-0.29,-3.58%,8.22,7.66,4285400,2022-08-26
UAA,"Under Armour",8.73,-0.45,-4.90%,9.285,8.62,7409400,2022-08-26
UBSI,"United Bkshs Inc",38.14,-0.85,-2.18%,39.14,38.08,386300,2022-08-26
UGI,"Ugi Corp",40.19,-0.46,-1.13%,40.9275,40.05,745400,2022-08-26
UMBF,"Ump Financial Corp",91.21,-1.91,-2.05%,93.48,91.12,131200,2022-08-26
